CD_ESCOLA,PARTICIPANTES,ENEM,CODMUN,CODDIST,LAB_INF,QD_ESP_C,QD_ESP_D,BIBLIO,REG_IN_CR,REG_IN_PE,REG_FU_8A,REG_MED_I,REG_MED_N,REG_MED_P,ENS_ESP,EJA,EJA_FUND,EJA_MED,AB1EM_11,AP9EF_12,AB1EM_12,AP9EF_13,AP3EM_13,AB1EM_13,AP9EF_14,AP3EM_14,AB1EM_14,INSE_AB,INSE_CL,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV2S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,TOTALEF_REPROV,EMABAND1S,EMABAND2S,EMABAND3S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,CODMEC,ALE9F1A5_2012,ALE9F1A5_2013,ALE9F1A5_2014,ALE9F1A5_2015,ALE9F6A9_2012,ALE9F6A9_2013,ALE9F6A9_2014,ALE9F6A9_2015,ALEF1A4_2012,ALEF1A8_2012,ALEF1A8_2013,ALEF1A8_2014,ALEF5A8_2012,ALEM1S_2012,ALEM1S_2013,ALEM1S_2014,ALEM1S_2015,ALEM2S_2012,ALEM2S_2013,ALEM2S_2014,ALEM2S_2015,ALEM_2012,ALEM_2013,ALEM_2014,ALEM_2015,ALFUNDII_2012,ALFUNDII_2013,ALFUNDII_2014,ALFUNDII_2015,ALFUNDI_2012,ALFUND_2012,ALFUND_2013,ALFUND_2014,ALFUND_2015,CLE9F1A5_2012,CLE9F1A5_2013,CLE9F1A5_2014,CLE9F1A5_2015,CLE9F6A9_2012,CLE9F6A9_2013,CLE9F6A9_2014,CLE9F6A9_2015,CLEM1S_2012,CLEM1S_2013,CLEM1S_2014,CLEM1S_2015,CLEM2S_2012,CLEM2S_2013,CLEM2S_2014,CLEM2S_2015,CLEM_2012,CLEM_2013,CLEM_2014,CLEM_2015,CLFUNDII_2012,CLFUNDII_2013,CLFUNDII_2015,CLFUNDI_2012,CLFUND_2012,CLFUND_2013,CLFUND_2014,CLFUND_2015,TOTAL_ALUNOS_2012,TOTAL_ALUNOS_2013,TOTAL_ALUNOS_2014,TOTAL_ALUNOS_2015
35167459,12,1,3550308,355030813,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,84.8,94.7,0.0,98.1,100.0,0.0,62.9827,Muito Alto,0,0,0,0,0,0,0,0,0,0,22,23,26,21,37,36,42,45,56,0,308,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,55,28,23,0,106,0,0,0,0,0,0,0,0,0,35167459,124.0,157.0,122.0,131.0,207.0,196.0,175.0,189.0,0.0,0.0,0.0,0.0,0.0,39.0,43.0,22.0,57.0,24.0,30.0,23.0,28.0,90.0,95.0,68.0,107.0,207.0,196.0,175.0,189.0,124.0,331.0,353.0,297.0,320.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,10.0,10.0,9.0,10.0,20.0,20.0,19.0,19.0,480.0,499.0,399.0,458.0
35167782,38,2,3550308,355030863,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,97.0,1.8,92.8,85.5,0.0,93.1,100.0,0.0,60.3522,Alto,0,0,0,0,0,0,0,0,0,0,58,59,70,75,80,68,66,71,54,0,601,0,2,3,2,3,0,2,3,3,18,0,0,1,1,3,1,2,6,44,42,48,0,134,0,0,0,0,0,0,0,0,0,35167782,390.0,368.0,390.0,353.0,354.0,332.0,294.0,272.0,0.0,0.0,0.0,0.0,0.0,58.0,79.0,62.0,48.0,58.0,56.0,56.0,45.0,160.0,190.0,165.0,144.0,354.0,332.0,294.0,272.0,390.0,744.0,700.0,684.0,625.0,23.0,23.0,19.0,19.0,19.0,17.0,14.0,13.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,6.0,6.0,19.0,17.0,13.0,23.0,42.0,40.0,33.0,32.0,1018.0,1034.0,986.0,874.0
35168671,40,2,3550308,355030823,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,93.8,0.0,96.7,100.0,0.0,97.1,98.0,0.0,59.4384,Alto,0,0,0,0,0,0,0,0,0,0,66,76,86,67,73,77,72,69,71,0,657,0,2,2,4,0,1,4,4,0,17,0,0,0,0,8,1,0,9,56,49,55,0,160,0,0,0,0,0,0,0,0,0,35168671,367.0,319.0,362.0,380.0,315.0,298.0,291.0,302.0,0.0,0.0,0.0,0.0,0.0,103.0,83.0,60.0,67.0,59.0,73.0,66.0,56.0,209.0,204.0,177.0,181.0,315.0,298.0,291.0,302.0,367.0,682.0,617.0,653.0,682.0,10.0,10.0,12.0,13.0,8.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,5.0,6.0,8.0,8.0,8.0,10.0,18.0,18.0,20.0,21.0,969.0,912.0,924.0,951.0
35168828,15,2,3550308,355030891,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,96.4,0.0,98.6,100.0,0.0,94.4,100.0,0.0,61.2886,Alto,0,0,0,0,0,0,0,0,0,0,57,57,48,53,56,44,42,40,50,0,447,0,0,0,0,1,3,1,0,5,10,0,0,0,0,2,0,0,2,50,52,28,0,130,0,0,0,0,0,0,0,0,0,35168828,312.0,301.0,286.0,272.0,304.0,259.0,231.0,186.0,0.0,0.0,0.0,0.0,0.0,57.0,51.0,57.0,52.0,46.0,32.0,37.0,52.0,135.0,123.0,121.0,131.0,304.0,259.0,231.0,186.0,312.0,616.0,560.0,517.0,458.0,12.0,13.0,14.0,13.0,12.0,11.0,9.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,12.0,11.0,8.0,12.0,24.0,24.0,23.0,21.0,838.0,770.0,726.0,671.0
35168853,26,2,3550308,355030859,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,91.7,0.0,96.4,100.0,0.0,100.0,96.4,0.0,63.0018,Muito Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,45,37,26,0,108,0,0,0,0,0,0,0,0,0,35168853,262.0,357.0,365.0,0.0,204.0,213.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,34.0,50.0,45.0,25.0,30.0,29.0,39.0,89.0,92.0,107.0,112.0,204.0,213.0,198.0,0.0,262.0,466.0,570.0,563.0,0.0,12.0,15.0,17.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,8.0,8.0,0.0,12.0,20.0,23.0,25.0,0.0,610.0,723.0,722.0,181.0
35171189,23,2,3550308,355030839,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,98.6,0.0,95.6,100.0,0.0,95.5,100.0,0.0,61.379,Alto,0,0,0,0,0,0,0,0,0,0,43,61,32,52,36,51,43,69,42,0,429,0,0,0,1,2,1,2,2,3,11,0,0,0,0,0,0,0,0,41,37,33,0,111,0,0,0,0,0,0,0,0,0,35171189,251.0,215.0,242.0,228.0,267.0,293.0,256.0,212.0,0.0,0.0,0.0,0.0,0.0,46.0,48.0,44.0,42.0,36.0,32.0,34.0,37.0,97.0,107.0,110.0,112.0,267.0,293.0,256.0,212.0,251.0,518.0,508.0,498.0,440.0,13.0,11.0,14.0,17.0,11.0,13.0,11.0,9.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,11.0,13.0,9.0,13.0,24.0,24.0,25.0,26.0,640.0,636.0,628.0,566.0
35171487,11,2,3550308,355030838,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,92.9,0.0,100.0,100.0,0.0,91.3,100.0,0.0,60.3088,Alto,0,0,0,0,0,0,0,0,0,0,34,33,33,43,39,48,31,28,26,0,315,0,0,0,0,0,1,1,3,0,5,0,0,0,0,1,0,0,1,18,24,16,0,58,0,0,0,0,0,0,0,0,0,35171487,196.0,211.0,230.0,186.0,163.0,139.0,135.0,137.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,30.0,19.0,16.0,19.0,18.0,21.0,46.0,59.0,69.0,56.0,163.0,139.0,135.0,137.0,196.0,359.0,350.0,365.0,323.0,10.0,10.0,11.0,10.0,7.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0,10.0,17.0,17.0,18.0,18.0,544.0,566.0,583.0,536.0
35172492,66,2,3550308,355030846,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.9,95.7,0.0,89.1,100.0,0.0,83.5,98.1,0.0,60.5565,Alto,0,0,0,0,0,0,0,0,0,0,81,78,105,95,90,90,72,92,90,0,793,1,0,0,0,1,4,4,1,21,32,0,0,0,0,12,5,6,23,103,76,85,0,264,0,0,0,0,0,0,0,0,0,35172492,406.0,437.0,453.0,456.0,384.0,399.0,394.0,373.0,0.0,0.0,0.0,0.0,0.0,87.0,132.0,98.0,117.0,74.0,65.0,107.0,82.0,232.0,257.0,258.0,292.0,384.0,399.0,394.0,373.0,406.0,790.0,836.0,847.0,829.0,13.0,17.0,21.0,22.0,12.0,12.0,12.0,12.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,7.0,8.0,9.0,9.0,12.0,12.0,12.0,13.0,25.0,29.0,33.0,34.0,1190.0,1265.0,1262.0,1245.0
35172509,37,2,3550308,355030844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98.9,0.0,100.0,97.7,0.0,97.2,100.0,0.0,60.214,Alto,0,0,0,0,0,0,0,0,0,0,0,62,85,42,65,44,52,63,68,0,481,0,0,0,0,2,0,0,1,1,4,0,0,0,0,2,0,0,2,56,39,48,0,143,0,0,0,0,0,0,0,0,0,35172509,277.0,238.0,251.0,262.0,336.0,280.0,248.0,237.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,47.0,58.0,25.0,30.0,45.0,40.0,88.0,135.0,115.0,145.0,336.0,280.0,248.0,237.0,277.0,613.0,518.0,499.0,499.0,14.0,11.0,13.0,14.0,15.0,11.0,11.0,11.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,6.0,15.0,11.0,11.0,14.0,29.0,22.0,24.0,25.0,701.0,653.0,614.0,644.0
35173150,16,2,3550308,355030829,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,98.3,100.0,3.6,100.0,100.0,0.0,58.0687,Alto,1,0,0,0,0,0,0,0,0,1,29,26,28,17,25,30,22,41,37,0,255,0,0,0,1,0,1,2,0,1,5,0,0,0,0,1,0,0,1,28,37,29,0,94,0,0,0,0,0,0,0,0,0,35173150,109.0,114.0,114.0,128.0,166.0,186.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,35.0,31.0,29.0,16.0,21.0,38.0,57.0,79.0,67.0,96.0,166.0,186.0,136.0,136.0,109.0,275.0,300.0,250.0,264.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,8.0,7.0,10.0,18.0,18.0,17.0,17.0,332.0,379.0,317.0,360.0
35173174,19,2,3550308,355030863,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,96.7,0.0,95.7,100.0,0.0,95.7,100.0,0.0,59.2992,Alto,0,0,0,0,0,0,0,0,0,0,116,111,113,89,92,107,82,88,79,0,877,0,0,2,2,1,2,2,1,1,11,0,0,0,0,4,0,0,4,59,55,26,0,140,0,0,0,0,0,0,0,0,0,35173174,437.0,450.0,510.0,530.0,366.0,395.0,378.0,365.0,0.0,0.0,0.0,0.0,0.0,35.0,46.0,68.0,61.0,28.0,31.0,36.0,58.0,79.0,105.0,128.0,146.0,366.0,395.0,378.0,365.0,437.0,803.0,845.0,888.0,895.0,21.0,23.0,24.0,26.0,15.0,17.0,16.0,16.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,15.0,17.0,16.0,21.0,36.0,40.0,40.0,42.0,905.0,1062.0,1118.0,1109.0
35173685,16,2,3550308,355030859,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,97.9,100.0,0.0,100.0,100.0,0.0,60.8715,Alto,0,0,0,0,0,0,0,0,0,0,22,14,24,18,21,30,27,31,50,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,20,0,67,0,0,0,0,0,0,0,0,0,35173685,108.0,106.0,107.0,106.0,173.0,166.0,160.0,142.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,26.0,26.0,26.0,18.0,21.0,26.0,68.0,66.0,65.0,72.0,173.0,166.0,160.0,142.0,108.0,281.0,272.0,267.0,248.0,6.0,7.0,6.0,5.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,6.0,14.0,15.0,14.0,13.0,372.0,364.0,361.0,343.0
35173708,30,2,3550308,355030837,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,83.3,0.0,98.3,100.0,0.0,95.9,100.0,0.0,58.5122,Alto,0,0,0,0,0,0,0,0,0,0,93,72,85,64,70,61,55,55,45,0,600,0,3,5,2,0,4,2,1,2,19,0,0,0,0,1,10,1,12,65,66,41,0,172,0,0,0,0,0,0,0,0,0,35173708,230.0,299.0,348.0,396.0,254.0,237.0,244.0,232.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,75.0,67.0,38.0,41.0,49.0,78.0,133.0,137.0,158.0,187.0,254.0,237.0,244.0,232.0,230.0,484.0,536.0,592.0,628.0,14.0,18.0,20.0,21.0,11.0,11.0,11.0,11.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,8.0,11.0,11.0,11.0,14.0,25.0,29.0,31.0,32.0,736.0,828.0,925.0,978.0
35173712,69,2,3550308,355030859,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,97.1,0.0,88.2,97.1,0.0,90.2,98.8,0.0,64.2808,Muito Alto,0,0,0,0,0,0,0,0,0,0,164,208,157,123,135,175,161,127,118,0,1368,0,10,4,0,0,6,13,13,8,54,0,0,0,0,16,4,4,24,119,61,72,0,252,0,0,0,0,0,0,0,0,0,35173712,660.0,707.0,814.0,816.0,462.0,494.0,597.0,635.0,0.0,0.0,0.0,0.0,0.0,96.0,97.0,92.0,143.0,87.0,81.0,84.0,74.0,235.0,247.0,260.0,304.0,462.0,494.0,597.0,635.0,660.0,1122.0,1201.0,1411.0,1451.0,30.0,33.0,36.0,39.0,18.0,19.0,25.0,26.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,10.0,9.0,11.0,10.0,18.0,19.0,26.0,30.0,48.0,52.0,61.0,65.0,1858.0,1909.0,2131.0,2224.0
35174087,13,2,3550308,355030873,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,97.8,94.7,0.0,100.0,100.0,0.0,60.0358,Alto,0,0,0,0,0,0,0,0,0,0,39,45,38,24,38,26,21,28,29,0,288,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,3,23,21,14,0,58,0,0,0,0,0,0,0,0,0,35174087,168.0,166.0,182.0,186.0,169.0,155.0,131.0,106.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,30.0,25.0,21.0,21.0,17.0,24.0,68.0,57.0,68.0,63.0,169.0,155.0,131.0,106.0,168.0,337.0,321.0,313.0,292.0,10.0,11.0,10.0,10.0,7.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,4.0,10.0,17.0,18.0,16.0,14.0,488.0,451.0,470.0,452.0
35174178,11,2,3550308,355030829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,62.74,Muito Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,26,20,0,100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,3,6,10,20,0,36,0,0,0,0,0,0,0,0,0,35174178,0.0,0.0,0.0,0.0,97.0,96.0,89.0,104.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,13.0,8.0,12.0,17.0,20.0,12.0,49.0,48.0,50.0,40.0,97.0,96.0,89.0,104.0,0.0,97.0,96.0,89.0,104.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,0.0,4.0,4.0,4.0,6.0,146.0,144.0,139.0,144.0
35175936,48,2,3550308,355030891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,97.4,0.0,93.9,100.0,0.0,90.7,96.8,0.0,62.5187,Muito Alto,0,0,0,0,0,0,0,0,0,0,56,57,57,59,81,92,75,77,91,0,645,0,0,0,0,1,1,2,0,0,4,0,0,0,0,2,1,0,3,85,88,64,0,237,0,0,0,0,0,0,0,0,0,35175936,389.0,379.0,364.0,314.0,483.0,472.0,426.0,346.0,0.0,0.0,0.0,0.0,0.0,100.0,91.0,100.0,91.0,63.0,93.0,74.0,92.0,261.0,252.0,269.0,248.0,483.0,472.0,426.0,346.0,389.0,872.0,851.0,790.0,660.0,14.0,13.0,12.0,11.0,15.0,14.0,13.0,12.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,8.0,8.0,8.0,8.0,15.0,14.0,12.0,14.0,29.0,27.0,25.0,23.0,1173.0,1145.0,1099.0,965.0
35176205,21,2,3550308,355030841,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,92.3,0.0,100.0,100.0,0.0,97.7,100.0,0.0,67.1558,Muito Alto,0,0,0,0,0,0,0,0,0,0,20,26,23,24,17,26,26,27,35,0,224,0,1,0,0,0,0,3,1,1,6,1,0,0,1,9,1,9,19,43,37,20,0,100,0,0,0,0,0,0,0,0,0,35176205,106.0,95.0,100.0,112.0,111.0,118.0,113.0,118.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,28.0,47.0,28.0,31.0,24.0,35.0,81.0,88.0,84.0,111.0,111.0,118.0,113.0,118.0,106.0,217.0,213.0,213.0,230.0,9.0,8.0,9.0,9.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,9.0,13.0,13.0,14.0,14.0,328.0,336.0,320.0,365.0
35176588,43,2,3550308,355030817,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,96.3,0.0,93.2,100.0,1.6,90.9,97.8,0.0,61.4533,Alto,0,0,0,0,0,0,0,0,0,0,93,87,81,99,61,69,65,72,67,0,694,1,0,1,2,1,2,2,3,3,15,0,0,0,0,5,6,2,13,57,63,54,0,174,0,0,0,0,0,0,0,0,0,35176588,288.0,353.0,389.0,425.0,268.0,292.0,287.0,289.0,0.0,0.0,0.0,0.0,0.0,60.0,61.0,72.0,68.0,38.0,46.0,58.0,73.0,133.0,144.0,176.0,197.0,268.0,292.0,287.0,289.0,288.0,556.0,645.0,676.0,714.0,12.0,14.0,16.0,18.0,10.0,9.0,11.0,10.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,10.0,9.0,10.0,12.0,22.0,23.0,27.0,28.0,808.0,936.0,1035.0,1120.0
35185437,19,2,3550308,355030828,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,98.7,0.0,93.9,100.0,0.0,98.9,100.0,0.0,60.0914,Alto,0,0,0,0,0,0,0,0,0,0,0,0,30,19,18,92,53,71,73,0,356,0,0,1,0,0,0,0,5,0,6,0,0,0,0,6,0,0,6,49,28,20,0,97,0,0,0,0,0,0,0,0,0,35185437,66.0,64.0,86.0,67.0,326.0,322.0,280.0,291.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,41.0,58.0,41.0,42.0,28.0,30.0,125.0,123.0,100.0,108.0,326.0,322.0,280.0,291.0,66.0,392.0,386.0,366.0,358.0,4.0,4.0,4.0,4.0,13.0,12.0,11.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,13.0,12.0,12.0,4.0,17.0,16.0,15.0,16.0,517.0,509.0,466.0,466.0
35185760,12,1,3550308,355030833,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,96.9,0.0,100.0,100.0,0.0,91.7,100.0,0.0,56.0241,Alto,0,0,0,0,0,0,0,0,0,0,80,92,98,56,82,54,55,54,49,0,620,0,2,5,1,0,0,2,4,2,16,0,0,0,0,1,0,0,1,29,26,13,0,68,0,0,0,0,0,0,0,0,0,35185760,416.0,469.0,456.0,424.0,105.0,162.0,234.0,225.0,0.0,63.0,31.0,0.0,63.0,24.0,26.0,32.0,32.0,23.0,20.0,22.0,28.0,60.0,69.0,73.0,74.0,168.0,193.0,234.0,225.0,416.0,584.0,662.0,690.0,649.0,18.0,19.0,21.0,18.0,4.0,6.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,7.0,8.0,18.0,24.0,26.0,29.0,26.0,787.0,869.0,862.0,827.0
35187185,16,2,3550308,355030836,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,96.4,0.0,92.3,100.0,0.0,90.2,100.0,0.0,56.2205,Alto,0,0,0,0,0,0,0,0,0,0,0,0,37,18,26,48,41,45,42,0,257,0,0,0,0,0,5,0,0,2,7,0,0,0,0,2,0,0,2,33,36,15,0,84,0,0,0,0,0,0,0,0,0,35187185,113.0,66.0,57.0,82.0,144.0,167.0,171.0,185.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,42.0,35.0,19.0,11.0,17.0,35.0,44.0,38.0,66.0,86.0,144.0,167.0,171.0,185.0,113.0,257.0,233.0,228.0,267.0,6.0,4.0,3.0,4.0,7.0,8.0,9.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,8.0,9.0,6.0,13.0,12.0,12.0,13.0,301.0,271.0,294.0,353.0
35187537,29,2,3550308,355030816,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,95.8,98.4,0.0,100.0,100.0,0.0,59.041000000000004,Alto,0,0,0,0,0,0,0,0,0,0,60,79,71,62,82,89,69,88,85,0,685,0,0,2,0,0,0,1,3,1,7,0,0,0,0,6,1,0,7,78,75,46,0,199,0,0,0,0,0,0,0,0,0,35187537,241.0,269.0,334.0,364.0,311.0,337.0,337.0,338.0,0.0,0.0,0.0,0.0,0.0,87.0,84.0,108.0,86.0,77.0,60.0,66.0,79.0,207.0,207.0,223.0,213.0,311.0,337.0,337.0,338.0,241.0,552.0,606.0,671.0,702.0,12.0,13.0,18.0,20.0,13.0,14.0,15.0,15.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,10.0,10.0,10.0,10.0,13.0,14.0,15.0,12.0,25.0,27.0,33.0,35.0,836.0,927.0,1035.0,1051.0
35189443,33,2,3550308,355030842,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,96.1,0.0,96.7,100.0,0.0,94.4,98.5,0.0,59.5771,Alto,0,0,0,0,0,0,0,0,0,0,111,120,116,101,112,122,81,109,82,0,954,1,1,3,1,3,1,6,6,1,23,0,0,0,0,9,3,5,17,73,65,46,0,184,0,0,0,0,0,0,0,0,0,35189443,435.0,499.0,555.0,579.0,399.0,402.0,395.0,407.0,0.0,0.0,0.0,0.0,0.0,80.0,61.0,75.0,87.0,64.0,65.0,55.0,68.0,185.0,186.0,195.0,208.0,399.0,402.0,395.0,407.0,435.0,834.0,901.0,950.0,986.0,22.0,25.0,26.0,27.0,16.0,17.0,16.0,17.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,7.0,7.0,7.0,8.0,16.0,17.0,17.0,22.0,38.0,42.0,42.0,44.0,1188.0,1235.0,1370.0,1432.0
35191711,12,2,3550308,355030874,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,94.1,96.2,0.0,100.0,100.0,0.0,57.8865,Alto,0,0,0,0,0,0,0,0,0,0,17,28,21,20,19,16,13,23,21,0,178,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,2,22,27,14,0,63,0,0,0,0,0,0,0,0,0,35191711,76.0,114.0,117.0,109.0,79.0,95.0,86.0,75.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,23.0,24.0,21.0,30.0,29.0,28.0,71.0,88.0,80.0,66.0,79.0,95.0,86.0,75.0,76.0,155.0,209.0,203.0,184.0,8.0,10.0,10.0,10.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,5.0,3.0,4.0,4.0,4.0,8.0,12.0,14.0,15.0,14.0,255.0,341.0,311.0,280.0
35198959,13,2,3550308,355030832,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,91.7,0.0,100.0,100.0,0.0,94.1,100.0,0.0,65.3861,Muito Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1,7,27,23,33,0,83,0,0,0,0,0,0,0,0,0,35198959,0.0,0.0,0.0,0.0,4.0,9.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,23.0,19.0,24.0,18.0,22.0,51.0,59.0,62.0,69.0,4.0,9.0,20.0,17.0,0.0,4.0,9.0,20.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,69.0,72.0,82.0,86.0
